,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
10,20.0,0.0,7.0,7.0,0.5,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10.287743683319972,-0.287743683319972,6.0,7.0,0.0,0.5,0.0,0.5,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-20.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-20.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10.0,10.0,7.0,7.0,0.5,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5750112778453715,-0.5750112778453715,7.0,7.0,0.0,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5750112778453715,-0.5750112778453715,7.0,6.0,0.0,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5750112778453715,-0.5750112778453715,7.0,8.0,0.0,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,-19.42498872215463,19.42498872215463,8.0,7.0,0.0,0.5,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-19.712256316680026,9.712256316680028,8.0,8.0,0.0,0.0,0.5,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,9.72926805493738,-0.30427933278275177,6.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,9.737542105586149,-0.024809700111548594,7.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.8545000241899126,-19.43324365913006,7.0,7.0,0.3333333333333333,0.0,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,-10.56675634086994,-9.145499975810086,7.0,5.0,0.3333333333333333,0.0,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.8449001422044038,-8.580088579950226,7.0,6.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,10.016550139847682,-9.44153886200231,7.0,7.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.016493849161346885,19.40849487299328,8.0,8.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,18.295091841803448,-18.870103119648817,7.0,8.0,0.6666666666666666,0.0,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,-9.983449860152318,10.55846113799769,8.0,7.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3677521394445319,0.36953547899473377,0.3833438221103419,0.3780324463182906,0.2486415183493463,0.25361728463061395,0.25092563457100897,0.25275037430993785,0.38360634220612166,0.38360634220612166,0.365730543318649,0.365730543318649,0.4607386363636364,0.28784564393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
